المدن المدينة,تفاصيل الصفقات الحي,تفاصيل الصفقات المخطط,تفاصيل الصفقات عدد ا…,تفاصيل الصفقات التار…,تفاصيل الصفقات (رقم…,السعر بالريال السعودي,المساحة بالمتر المربع,سعر المتر المربع
جده,حي/ابحر الجنوبية الش…,مخطط/أخرى,قطعة 251/هـ,16/08/2021,14423542,"2,000,000",312.5,6400
جده,حي/ابحر الشمالية,مخطط/1097/ س/ ت,قطعة 103,26/08/2021,14543821,"167,181",2487.97,67
جده,حي/ابحر الشمالية,مخطط/1097/ س/ ت,قطعة 104,26/08/2021,14543742,"1,487,987",2289.21,650
جده,حي/ابحر الشمالية,مخطط/1097/ س/ ت,قطعة 105,26/08/2021,14543878,"1,468,058",2258.55,650
جده,حي/ابحر الشمالية,مخطط/1097/ س/ ت,قطعة 75,31/08/2021,14588261,"800,000",2160,370
جده,حي/ابحر الشمالية,مخطط/1097/ س/ ت,قطعة 90,26/08/2021,14543394,"1,464,288",2252.75,650
جده,حي/ابحر الشمالية,مخطط/182/ ج/ س,قطعة 509/ب,15/08/2021,14392034,"872,290",315,2769
جده,حي/ابحر الشمالية,مخطط/182/ ج/ س,قطعة 757,02/08/2021,14307313,"2,000,000",630,3175
جده,حي/ابحر الشمالية,مخطط/308/ ب/ 1402,قطعة 495,26/08/2021,14544371,"800,000",625.23,1280
جده,حي/ابحر الشمالية,مخطط/308/ ب/ 1402,قطعة 594,16/08/2021,14430638,"830,000",603.79,1375
جده,حي/ابحر الشمالية,مخطط/440/ ب,قطعة 191,03/08/2021,14314530,"1,500,000",600,2500
جده,حي/ابحر الشمالية,مخطط/440/ ب,قطعة 429/أ,17/08/2021,14438073,"1,650,000",312.5,5280
جده,حي/ابحر الشمالية,مخطط/440/ ب,قطعة 848/أ,29/08/2021,14557552,"1,650,000",312.5,5280
جده,حي/الأمير عبد المجيد,مخطط/258/ ج/ س,قطعة 409,16/08/2021,14416434,"150,000",895.57,167
جده,حي/الأمير عبد المجيد,مخطط/258/ ج/ س,قطعة 571,22/08/2021,14469087,"150,000",1008.79,149
جده,حي/الأمير فواز الجنو…,مخطط/108/ ب,قطعة 564,03/08/2021,14316931,"1,000,000",900,1111
جده,حي/الاجاويد,مخطط/295/ ب,قطعة 269,04/08/2021,14320931,"550,000",550,1000
جده,حي/الاجاويد,مخطط/295/ ب/ المعدل,قطعة 1215/1,30/08/2021,14574314,"200,000",375,533
جده,حي/الاجاويد,مخطط/295/ ب/ المعدل,قطعة 1215/2,30/08/2021,14574371,"200,000",370.5,540
جده,حي/الاجاويد,مخطط/295/ ب/ المعدل,قطعة 256/1,15/08/2021,14406218,"1,451,340",405.32,3581
جده,حي/الاجاويد,مخطط/323/ ب,قطعة 647,18/08/2021,14449118,"841,000",600,1402
جده,حي/الاجاويد,مخطط/397/ ج/ س,قطعة 349,22/08/2021,14476461,"990,000",900,1100
جده,حي/الاجواد,مخطط/223/ ب,قطعة 1874,24/08/2021,14518459,"600,000",850,706
جده,حي/الاجواد,مخطط/223/ ب,قطعة 253,03/08/2021,14317421,"1,300,000",400,3250
جده,حي/الاجواد,مخطط/223/ ب,قطعة 256,29/08/2021,14555327,"700,000",400,1750
جده,حي/الاجواد,مخطط/223/ ب,قطعة 5,17/08/2021,14412447,"300,000",900,333
جده,حي/الاجواد,مخطط/223/ ب,قطعة 521,01/08/2021,14293894,"1,200,000",395.5,3034
جده,حي/الاجواد,مخطط/223/ ب,قطعة 814,18/08/2021,14454647,"250,000",400,625
جده,حي/الاجواد,مخطط/373/ ج/ س,قطعة 108,15/08/2021,14412949,"2,900,000",600,4833
جده,حي/الاصالة,مخطط/372/ ب,قطعة 83/1,26/08/2021,14544666,"440,000",363.42,1211
جده,حي/الامواج,مخطط/251/ ب,قطعة 863/2,11/08/2021,14381968,"800,000",360,2222
جده,حي/الامواج,مخطط/251/ ب/ المعدل,قطعة 494,03/08/2021,14315748,"1,000,000",768,1302
جده,حي/الامواج,مخطط/403/ ب/ 1403,قطعة 19,21/08/2021,14467807,"1,320,000",600,2200
جده,حي/الامواج,مخطط/420/ ج/ س,قطعة 120/أ,05/08/2021,14337412,"1,300,000",312.5,4160
جده,حي/الاندلس,مخطط/196/ ب/ المعدل,قطعة 34,24/08/2021,14456651,"18,000,000",2250,8000
جده,حي/الاندلس,مخطط/أخرى,قطعة بدون,10/08/2021,14373384,"25,000,000",10000,2500
جده,حي/البحيرات,مخطط/100/ ج/ س,قطعة 162,29/08/2021,14553884,"800,000",900,889
جده,حي/البحيرات,مخطط/100/ ج/ س,قطعة 428,16/08/2021,14430429,"800,000",900,889
جده,حي/البحيرات,مخطط/100/ ج/ س,قطعة 433,21/08/2021,14467788,"1,000,000",891,1122
جده,حي/البحيرات,مخطط/100/ ج/ س,عدد العقارات 2-أول ق…,18/08/2021,14453053,"1,400,000",2491,562
جده,حي/البحيرات,مخطط/1097/ س/ ت,قطعة 130/1,09/08/2021,14360786,"806,000",1057.5,762
جده,حي/البحيرات,مخطط/1097/ س/ ت,قطعة 130/1,22/08/2021,14479382,"850,000",1057.5,804
جده,حي/البحيرات,مخطط/78/ ج/ س,قطعة 254,02/08/2021,14308645,"1,210,000",870,1391
جده,حي/البحيرات,مخطط/78/ ج/ س,عدد العقارات 2-أول ق…,05/08/2021,14334776,"2,800,000",2061,1359
جده,حي/البحيرات,مخطط/99/ ج/ س/ المعدل,قطعة 124/ج,22/08/2021,14470983,"935,000",900,1039
جده,حي/البحيرات,مخطط/99/ ج/ س/ المعدل,قطعة 389/ج,26/08/2021,14544611,"1,220,000",895.5,1362
جده,حي/البحيرات,مخطط/99/ ج/ س/ المعدل,قطعة 629/ج,29/08/2021,14558791,"1,250,000",900,1389
جده,حي/البحيرات,مخطط/99/ ج/ س/ المعدل,قطعة 660/2/ج,19/08/2021,14445229,"680,000",450,1511
جده,حي/البحيرات,مخطط/99/ ج/ س/ المعدل,قطعة 731/2/ج,10/08/2021,14374137,"700,000",450,1556
جده,حي/البحيرات,مخطط/99/ ج/ س/ المعدل,قطعة 885/10/ج,04/08/2021,14327550,"775,000",518,1496
جده,حي/البحيرات,مخطط/99/ ج/ س/ المكمل,قطعة 182,01/08/2021,14299122,"400,000",675,593
جده,حي/البحيرات,مخطط/99/ ج/ س/ المكمل,قطعة 342,10/08/2021,14374615,"2,200,000",1165.63,1887
جده,حي/البخارية,مخطط/أخرى,قطعة بدون,11/08/2021,14383424,"150,000",303.1,495
جده,حي/البخارية,مخطط/أخرى,قطعة بدون,23/08/2021,14487507,"100,000",380.25,263
جده,حي/البساتين,مخطط/298/ ب,قطعة 1243/ب,30/08/2021,14567797,"1,250,000",345,3623
جده,حي/البساتين,مخطط/298/ ب,قطعة 502/أ,15/08/2021,14410624,"1,925,001",345,5580
جده,حي/البشائر,مخطط/268/ ب,قطعة 1004/1/أ,08/08/2021,14350065,"425,000",312.5,1360
جده,حي/البشائر,مخطط/268/ ب,قطعة 1004/2/أ,08/08/2021,14350017,"425,000",312.5,1360
جده,حي/البشائر,مخطط/268/ ب,قطعة 337/1/ج,17/08/2021,14441948,"100,000",312.5,320
جده,حي/البشائر,مخطط/268/ ب,قطعة 632/1/ج,16/08/2021,14430085,"400,000",312.5,1280
جده,حي/البشائر,مخطط/268/ ب,قطعة 632/2/ج,16/08/2021,14430030,"400,000",312.5,1280
جده,حي/البشائر,مخطط/268/ ب,قطعة 658/1/أ,24/08/2021,14518498,"430,000",312.5,1376
جده,حي/البشائر,مخطط/268/ ب,قطعة 68/ب,19/08/2021,14461276,"484,000",678.66,713
جده,حي/البشائر,مخطط/268/ ب,قطعة 699/1/أ,26/08/2021,14544677,"200,000",312.5,640
جده,حي/البشائر,مخطط/268/ ب,قطعة 712/1/ب,08/08/2021,14348259,"200,000",375,533
جده,حي/البشائر,مخطط/268/ ب,قطعة 712/2/ب,29/08/2021,14559218,"200,000",375,533
جده,حي/البشائر,مخطط/268/ ب,قطعة 927/ب,22/08/2021,14478300,"300,000",641.25,468
جده,حي/البغدادية,مخطط/أخرى,قطعة 91/أ,31/08/2021,14585291,"2,011,530",670.51,3000
جده,حي/البغدادية,مخطط/أخرى,قطعة 91/ج,31/08/2021,14584894,"2,011,320",670.44,3000
جده,حي/البغدادية الشرقية,مخطط/أخرى,قطعة بدون,30/08/2021,14573692,"2,000,000",195.84,10212
جده,حي/البغدادية الغربية,مخطط/3/ 171/ ع,قطعة بدون,18/08/2021,14454633,"800,000",472.5,1693
جده,حي/البوادر,مخطط/412/ ج/ س,قطعة 227/1/أ,12/08/2021,14387172,"140,000",450,311
جده,حي/البوادر,مخطط/412/ ج/ س,قطعة 227/2/أ,19/08/2021,14430618,"155,250",445.5,348
جده,حي/البوادر,مخطط/412/ ج/ س,قطعة 2393/ب,12/08/2021,14384941,"185,000",882,210
جده,حي/البوادر,مخطط/412/ ج/ س,قطعة 2396/ب,23/08/2021,14484042,"175,000",864,203
جده,حي/البوادر,مخطط/412/ ج/ س,قطعة 3937/ب,24/08/2021,14489236,"200,000",900,222
جده,حي/البوادر,مخطط/412/ ج/ س,قطعة 5246/هـ,01/08/2021,14293449,"165,000",620,266
جده,حي/البوادر,مخطط/412/ ج/ س,قطعة 8071/هـ,23/08/2021,14475794,"200,000",620,323
جده,حي/البوادر,مخطط/412/ ج/ س,قطعة 8073/هـ,23/08/2021,14475931,"200,000",620,323
جده,حي/البوادى,مخطط/3/ 333/ ع,قطعة 372/ج,01/08/2021,14294684,"1,250,000",282.15,4430
جده,حي/البوادى,مخطط/3/ 333/ ع,قطعة 372/ج,02/08/2021,14302358,"1,250,000",282.15,4430
جده,حي/البوادى,مخطط/3/ 333/ ع,قطعة بدون,17/08/2021,14433732,"2,000,000",1424.86,1404
جده,حي/البوادى,مخطط/3/ 333/ ع/ المع…,قطعة 282/ج,30/08/2021,14568036,"1,500,000",500,3000
جده,حي/البوادى,مخطط/3/ 361/ ع,قطعة 472,04/08/2021,14322246,"3,900,000",720,5417
جده,حي/401/ 1427/ ع / 3/…,مخطط/أخرى,قطعة 306,20/12/2021,15673322,"95,000",651.12,146
جده,حي/401/ 1427/ ع / 3/…,مخطط/أخرى,قطعة 466,30/12/2021,15789542,"30,000",706.41,42
جده,حي/401/ 1427/ ع / 3/…,مخطط/أخرى,قطعة 62,30/12/2021,15778333,"80,000",700.5,114
جده,حي/401/ 1427/ ع / 3/…,مخطط/أخرى,قطعة 80,29/12/2021,15773658,"45,000",720,63
جده,حي/402/ 1427/ ع / 3/…,مخطط/أخرى,قطعة 8,30/12/2021,15789485,"10,000",657.23,15
جده,حي/أبحر الجنوبية,مخطط/162/ ج/ س,قطعة 101/ب,02/12/2021,15489391,"2,700,000",369,7317
جده,حي/أبحر الجنوبية,مخطط/162/ ج/ س,قطعة 264/أ,02/12/2021,15484018,"1,100,000",354.32,3105
جده,حي/أبحر الجنوبية,مخطط/162/ ج/ س,قطعة 272/أ,20/12/2021,15670080,"2,530,000",359.93,7029
جده,حي/أبحر الجنوبية,مخطط/162/ ج/ س,قطعة 283,12/12/2021,15583788,"2,450,000",433.82,5648
جده,حي/أبحر الجنوبية,مخطط/162/ ج/ س,قطعة 441,28/12/2021,15760661,"2,500,000",720,3472
جده,حي/أبحر الجنوبية,مخطط/216/ ب/ المعدل,قطعة 300/أ,02/12/2021,15493650,"2,000,000",719.89,2778
جده,حي/أبحر الجنوبية,مخطط/216/ ب/ المعدل,قطعة 42/أ,16/12/2021,15640963,"1,750,000",450,3889
جده,حي/أبحر الجنوبية,مخطط/216/ ب/ المعدل,قطعة 590,13/12/2021,15598256,"2,436,000",840,2900
جده,حي/أبحر الجنوبية,مخطط/34/ ج/ س,قطعة 123/م,22/12/2021,15694892,"620,000",450,1378
جده,حي/أبحر الجنوبية,مخطط/ابحر الجنوبية,قطعة 183,14/12/2021,15613313,"7,750,000",2500,3100
جده,حي/أبحر الجنوبية,مخطط/ابحر الجنوبية ا…,قطعة 316,19/12/2021,15651239,"5,000,000",2000,2500
جده,حي/أم سدرة,مخطط/412/ ج/ س,قطعة 1069/2,26/12/2021,15732661,"138,500",450,308
جده,حي/أم سدرة,مخطط/412/ ج/ س,قطعة 1873/1/ب,05/12/2021,15504237,"108,600",432,251
جده,حي/أم سدرة,مخطط/412/ ج/ س,قطعة 1873/1/ب,07/12/2021,15524652,"136,000",432,315
جده,حي/أم سدرة,مخطط/412/ ج/ س,قطعة 252/ب,28/12/2021,15748359,"250,000",900,278
جده,حي/أم سدرة,مخطط/412/ ج/ س,قطعة 2555/1/ب,28/12/2021,15754227,"135,000",450,300
جده,حي/أم سدرة,مخطط/412/ ج/ س,قطعة 313/ب,28/12/2021,15748448,"250,000",900,278
جده,حي/أم سدرة,مخطط/412/ ج/ س,قطعة 582/ب,22/12/2021,15693032,"250,000",882,283
جده,حي/أم سدرة,مخطط/412/ ج/ س,قطعة 6354/هـ,28/12/2021,15750722,"202,000",620,326
جده,حي/ابحر الشمالية,مخطط/1097/ س/ ت,قطعة 41,28/12/2021,15755720,"2,163,675",2545.5,850
جده,حي/ابحر الشمالية,مخطط/1097/ س/ ت,قطعة 79/2,07/12/2021,15537994,"600,000",720,833
جده,حي/ابحر الشمالية,مخطط/182/ ج/ س,قطعة 834,27/12/2021,15747590,"1,950,000",792,2462
جده,حي/ابحر الشمالية,مخطط/183/ ج/ س,قطعة 35,22/12/2021,15702142,"1,800,000",750,2400
جده,حي/ابحر الشمالية,مخطط/183/ ج/ س,قطعة 37,01/12/2021,15482964,"1,584,000",660,2400
جده,حي/ابحر الشمالية,مخطط/230/ ب,قطعة 293,06/12/2021,15520452,"970,000",802.87,1208
جده,حي/ابحر الشمالية,مخطط/230/ ب,قطعة 452,23/12/2021,15716875,"1,500,000",625,2400
جده,حي/ابحر الشمالية,مخطط/230/ ب,قطعة 798/أ,02/12/2021,15485919,"1,433,894",287.5,4987
جده,حي/ابحر الشمالية,مخطط/286/ ب,قطعة 121/1,13/12/2021,15598909,"1,900,000",343.75,5527
جده,حي/ابحر الشمالية,مخطط/286/ ب,قطعة 121/2,09/12/2021,15562259,"1,750,000",288.75,6061
جده,حي/ابحر الشمالية,مخطط/286/ ب,قطعة 121/3,14/12/2021,15612103,"1,650,000",288.75,5714
جده,حي/ابحر الشمالية,مخطط/308/ ب/ 1402,قطعة 145,30/12/2021,15787119,"1,050,000",600,1750
جده,حي/ابحر الشمالية,مخطط/308/ ب/ 1402,قطعة 147,30/12/2021,15787071,"1,050,000",600,1750
جده,حي/ابحر الشمالية,مخطط/308/ ب/ 1402,قطعة 460,19/12/2021,15656613,"960,000",616,1558
جده,حي/ابحر الشمالية,مخطط/308/ ب/ 1402,قطعة 557,13/12/2021,15601067,"1,000,000",712.88,1403
جده,حي/ابحر الشمالية,مخطط/440/ ب,قطعة 313/أ,04/12/2021,15495949,"1,700,000",337.5,5037
جده,حي/ابحر الشمالية,مخطط/440/ ب,قطعة 613/2/د,08/12/2021,15552556,"2,750,000",312.5,8800
جده,حي/ابحر الشمالية,مخطط/440/ ب,قطعة 847/أ/ب,19/12/2021,15650222,"1,100,000",312.5,3520
جده,حي/ابحر الشمالية,مخطط/440/ ب/ 1405,قطعة 701/ج/6,07/12/2021,15530218,"90,650",312.5,290
جده,حي/ابحر الشمالية,مخطط/440/ ب/ المعدل,قطعة 859/ب,14/12/2021,15609134,"1,490,000",320,4656
جده,حي/ابحر الشمالية,مخطط/534/ س/ ت,قطعة 41,19/12/2021,15659005,"1,600,000",276.54,5786
جده,حي/الأجواد,مخطط/223/ ب/ المعدل,قطعة 2267/أ,14/12/2021,15612378,"855,000",337.5,2533
جده,حي/الأمير عبد المجيد,مخطط/258/ ج/ س/ المع…,قطعة 117,07/12/2021,15534885,"2,000,000",1500,1333
جده,حي/الأمير عبد المجيد,مخطط/258/ ج/ س/ المع…,قطعة 263,15/12/2021,15621275,"2,300,000",870.61,2642
جده,حي/الأمير عبد المجيد,مخطط/258/ ج/ س/ المع…,قطعة 275,19/12/2021,15658476,"2,000,000",875,2286
جده,حي/الأمير عبد المجيد,مخطط/258/ ج/ س/ المع…,قطعة 560,30/12/2021,15784760,"2,159,361",900,2399
جده,حي/الأمير فواز الجنو…,مخطط/108/ ب,قطعة 49,28/12/2021,15750027,"800,000",900,889
جده,حي/الأمير فواز الشما…,مخطط/108/ ب,قطعة 509,30/12/2021,15786061,"1,300,000",900,1444
جده,حي/الأمير فواز الشما…,مخطط/108/ ب,قطعة 656,28/12/2021,15756885,"929,340",893.5,1040
جده,حي/الاجاويد,مخطط/295/ ب,قطعة 111,07/12/2021,15535660,"950,000",600,1583
جده,حي/الاجاويد,مخطط/323/ ب,قطعة 809,26/12/2021,15730285,"1,000,000",692,1445
جده,حي/الاجاويد,مخطط/397/ ج/ س,قطعة 345/2,20/12/2021,15661248,"1,000,000",342.16,2923
جده,حي/الاجاويد,مخطط/397/ ج/ س,قطعة 678/أ,28/12/2021,15750152,"1,220,000",628.94,1940
جده,حي/الاجاويد,مخطط/397/ ج/ س,قطعة 718/ب,19/12/2021,15656129,"1,480,000",432.54,3422
جده,حي/الاجواد,مخطط/223/ ب,قطعة 1101,28/12/2021,15759099,"1,171,512",400,2929
جده,حي/الاجواد,مخطط/223/ ب,قطعة 1128,27/12/2021,15740698,"1,000,000",400,2500
جده,حي/الاجواد,مخطط/223/ ب,قطعة 1880,23/12/2021,15710670,"450,000",400,1125
جده,حي/الاجواد,مخطط/223/ ب,قطعة 481/أ,12/12/2021,15582181,"1,312,000",450,2916
جده,حي/الاجواد,مخطط/223/ ب,قطعة 624,23/12/2021,15705531,"700,000",395.5,1770
جده,حي/الاجواد,مخطط/223/ ب,قطعة 657,13/12/2021,15597091,"700,000",400,1750
جده,حي/الاجواد,مخطط/223/ ب,قطعة 657,16/12/2021,15632322,"575,000",200,2875
جده,حي/الاجواد,مخطط/223/ ب,قطعة 813,12/12/2021,15584410,"160,000",400,400
جده,حي/الاجواد,مخطط/353/ ج/ س,قطعة 166,15/12/2021,15623686,"1,347,500",483.72,2786
جده,حي/الاجواد,مخطط/353/ ج/ س,قطعة 210,28/12/2021,15645950,"1,000,000",495.5,2018
جده,حي/الاصالة,مخطط/372/ ب,قطعة 880,26/12/2021,15730083,"1,100,000",600,1833
جده,حي/الامواج,مخطط/251/ ب,قطعة 105,15/12/2021,15625749,"1,220,000",637,1915
جده,حي/الامواج,مخطط/251/ ب,قطعة 105,19/12/2021,15657112,"1,410,000",637,2214
جده,حي/الامواج,مخطط/251/ ب,قطعة 118,27/12/2021,15742802,"1,400,000",689.2,2031
جده,حي/الامواج,مخطط/251/ ب,قطعة 140/ب,30/12/2021,15786745,"750,000",345,2174
جده,حي/الامواج,مخطط/251/ ب,قطعة 144/أ,20/12/2021,15672413,"750,000",345,2174
جده,حي/الامواج,مخطط/251/ ب,قطعة 302,13/12/2021,15601506,"1,270,000",612.5,2073
جده,حي/الامواج,مخطط/251/ ب,قطعة 480,30/12/2021,15785963,"1,480,000",768,1927
جده,حي/الامواج,مخطط/251/ ب,قطعة 639,12/12/2021,15585210,"1,390,000",675,2059
جده,حي/الامواج,مخطط/251/ ب,قطعة 836,01/12/2021,15483612,"1,400,000",690,2029
جده,حي/الامواج,مخطط/420/ ج/ س,قطعة 219/أ,05/12/2021,15498457,"2,400,000",312.5,7680
جده,حي/الامواج,مخطط/420/ ج/ س,قطعة 717/12,09/12/2021,15565578,"845,000",325,2600
جده,حي/الامواج,مخطط/420/ ج/ س,قطعة 839/2,07/12/2021,15537041,"2,400,000",325,7385
جده,حي/الامواج,مخطط/420/ ج/ س,قطعة 840/2,26/12/2021,15729369,"2,450,000",325,7538
جده,حي/الامواج,مخطط/90/ ب/ 99,قطعة 81,13/12/2021,15600843,"1,500,000",625,2400
جده,حي/الامير فواز الجنو…,مخطط/232/ ج/ س,قطعة 51,28/12/2021,15758314,"3,000,000",671.12,4470
جده,حي/الامير فواز الجنو…,مخطط/427/ ج/ س/ المع…,قطعة 37/أ,09/12/2021,15559442,"6,300,000",750,8400
جده,حي/الامير فواز الجنو…,مخطط/427/ ج/ س/ المع…,قطعة 37/أ,09/12/2021,15560643,"1,011,699",750,1349
جده,حي/الامير فواز بن عب…,مخطط/108/ ب,قطعة 653,13/12/2021,15562641,"71,590",900,80
جده,حي/الامير فواز بن عب…,مخطط/108/ ب,قطعة 769,20/12/2021,15665561,"1,350,000",900,1500
جده,حي/البحرة,مخطط/ك/ 2/ 27,قطعة 242,21/12/2021,15687774,"70,000",638,110
جده,حي/البحرة,مخطط/ك/ 2/ 27,قطعة 244,09/12/2021,15557250,"100,000",638,157
جده,حي/البحرة,مخطط/ك/ 2/ 27,قطعة 471/ب,28/12/2021,15761391,"40,000",356.51,112
جده,حي/البحرة,مخطط/ك/ 2/ 27,قطعة 782,28/12/2021,15746549,"100,000",606.72,165
جده,حي/البحيرات,مخطط/100/ ج/ س,قطعة 1009/5,13/12/2021,15601268,"400,000",305.5,1309
جده,حي/البحيرات,مخطط/100/ ج/ س,قطعة 1150,26/12/2021,15730193,"900,000",900,1000
جده,حي/البحيرات,مخطط/100/ ج/ س,قطعة 343,16/12/2021,15639484,"800,000",900,889
جده,حي/البحيرات,مخطط/100/ ج/ س,قطعة 871,04/12/2021,15496056,"900,000",900,1000
جده,حي/البحيرات,مخطط/100/ ج/ س/ المع…,قطعة 1010/2,28/12/2021,15760165,"400,000",305.5,1309
جده,حي/البحيرات,مخطط/100/ ج/ س/ المع…,قطعة 1010/3,21/12/2021,15687849,"400,000",305.5,1309
جده,حي/البحيرات,مخطط/78/ ج/ س,قطعة 258,26/12/2021,15729456,"700,000",865.5,809
جده,حي/البحيرات,مخطط/78/ ج/ س,قطعة 307,02/12/2021,15493062,"1,350,000",895.5,1508
جده,حي/399/ 1427/ ع/ 3 ا…,مخطط/أخرى,قطعة 520,12/09/2021,14695874,"20,000",547.97,36
جده,حي/401/ 1427/ ع / 3/…,مخطط/أخرى,قطعة 139,12/09/2021,14694792,"30,000",685.5,44
جده,حي/402/ 1427/ ع / 3/…,مخطط/أخرى,قطعة 341,19/09/2021,14764735,"15,000",630,24
جده,حي/أبحر الجنوبية,مخطط/162/ ج/ س,قطعة 167,01/09/2021,14602586,"1,850,000",750,2467
جده,حي/أبحر الجنوبية,مخطط/162/ ج/ س/ المع…,قطعة 391/1,29/09/2021,14857799,"2,000,000",390,5128
