المدن المدينة,تفاصيل الصفقات الحي,تفاصيل الصفقات المخطط,تفاصيل الصفقات عدد ا…,تفاصيل الصفقات التار…,تفاصيل الصفقات (رقم…,السعر بالريال السعودي,المساحة بالمتر المربع,سعر المتر المربع
جده,حي/البريكه,مخطط/خ/ 4/ 24,قطعة 788,2021-10-26,15119547,"ر.س.‏ 120,000",695.5,173
جده,حي/البساتين,مخطط/244/ ب/ المعدل 2,قطعة 1791/2,2021-10-17,15021311,"ر.س.‏ 7,228,620",1606.36,4500
جده,حي/البساتين,مخطط/298/ ب,قطعة 1778/1,2021-10-03,14894198,"ر.س.‏ 3,000,000",340.5,8811
جده,حي/البساتين,مخطط/298/ ب,قطعة 1899/ب,2021-10-05,14912115,"ر.س.‏ 2,330,000",330.0,7061
جده,حي/البساتين,مخطط/298/ ب,قطعة 303/ب,2021-10-19,14969602,"ر.س.‏ 457,660",325.0,1408
جده,حي/البساتين,مخطط/298/ ب,قطعة 502/ب,2021-10-24,15093472,"ر.س.‏ 1,750,000",345.0,5072
جده,حي/البساتين,مخطط/298/ ب,قطعة 914/أ,2021-10-21,15072915,"ر.س.‏ 675,000",345.0,1957
جده,حي/البساتين,مخطط/3/ 457/ ع/ المع…,قطعة 453,2021-10-21,15073428,"ر.س.‏ 1,000,000",363.46,2751
جده,حي/البشائر,مخطط/208/ ج/ س,قطعة 145,2021-10-11,14965007,"ر.س.‏ 800,000",900.0,889
جده,حي/399/ 1427/ ع/ 3 ا…,مخطط/أخرى,قطعة 547,2021-08-11,14386894,"ر.س.‏ 20,000",520.0,38
جده,حي/399/ 1427/ ع/ 3 ا…,مخطط/أخرى,قطعة 615,2021-08-11,14386897,"ر.س.‏ 20,000",566.5,35
جده,حي/401/ 1427/ ع / 3/…,مخطط/أخرى,قطعة 261,2021-08-11,14386818,"ر.س.‏ 50,000",660.0,76
جده,حي/401/ 1427/ ع / 3/…,مخطط/أخرى,قطعة 449,2021-08-26,14545165,"ر.س.‏ 50,000",690.0,72
جده,حي/402/ 1427/ ع / 3/…,مخطط/أخرى,قطعة 54,2021-08-17,14438364,"ر.س.‏ 50,000",645.0,78
جده,حي/أبحر الجنوبية,مخطط/162/ ج/ س,قطعة 296/ب,2021-08-18,14451248,"ر.س.‏ 1,060,905",483.9,2192
جده,حي/أبحر الجنوبية,مخطط/162/ ج/ س,قطعة 324,2021-08-10,14364907,"ر.س.‏ 100,000",673.11,149
جده,حي/أبحر الجنوبية,مخطط/216/ ب,قطعة 262/أ,2021-08-08,14345710,"ر.س.‏ 1,285,000",420.0,3060
جده,حي/أبحر الجنوبية,مخطط/216/ ب,قطعة 262/ب,2021-08-22,14479614,"ر.س.‏ 1,300,000",420.0,3095
جده,حي/أبحر الجنوبية,مخطط/216/ ب/ المعدل,قطعة 155/ب/أ,2021-08-10,14374782,"ر.س.‏ 1,000,000",315.63,3168
جده,حي/أبحر الجنوبية,مخطط/أخرى,قطعة 1239/أ,2021-08-31,14575761,"ر.س.‏ 4,530,500",1332.5,3400
جده,حي/أبحر الجنوبية,مخطط/ابحر الجنوبية,قطعة 5/أ,2021-08-24,14496961,"ر.س.‏ 100,000",1250.0,80
جده,حي/أبحر الجنوبية,مخطط/ابحر الجنوبية,قطعة 52/ج,2021-08-17,14437543,"ر.س.‏ 1,500,000",450.0,3333
جده,حي/أم سدرة,مخطط/412/ ج/ س,قطعة 1170/ب,2021-08-03,14318158,"ر.س.‏ 180,000",864.0,208
جده,حي/أم سدرة,مخطط/412/ ج/ س,قطعة 1987/1/ب,2021-08-03,14308820,"ر.س.‏ 110,000",450.0,244
جده,حي/أم سدرة,مخطط/412/ ج/ س,قطعة 2035/ب,2021-08-24,14499764,"ر.س.‏ 195,000",900.0,217
جده,حي/ابحر الجنوبية الش…,مخطط/أخرى,قطعة 251/هـ,2021-08-16,14423542,"ر.س.‏ 2,000,000",312.5,6400
جده,حي/ابحر الشمالية,مخطط/1097/ س/ ت,قطعة 103,2021-08-26,14543821,"ر.س.‏ 167,181",2487.97,67
جده,حي/ابحر الشمالية,مخطط/1097/ س/ ت,قطعة 104,2021-08-26,14543742,"ر.س.‏ 1,487,987",2289.21,650
جده,حي/ابحر الشمالية,مخطط/1097/ س/ ت,قطعة 105,2021-08-26,14543878,"ر.س.‏ 1,468,058",2258.55,650
جده,حي/ابحر الشمالية,مخطط/1097/ س/ ت,قطعة 75,2021-08-31,14588261,"ر.س.‏ 800,000",2160.0,370
جده,حي/ابحر الشمالية,مخطط/1097/ س/ ت,قطعة 90,2021-08-26,14543394,"ر.س.‏ 1,464,288",2252.75,650
جده,حي/ابحر الشمالية,مخطط/182/ ج/ س,قطعة 509/ب,2021-08-15,14392034,"ر.س.‏ 872,290",315.0,2769
جده,حي/ابحر الشمالية,مخطط/182/ ج/ س,قطعة 757,2021-08-02,14307313,"ر.س.‏ 2,000,000",630.0,3175
جده,حي/ابحر الشمالية,مخطط/308/ ب/ 1402,قطعة 495,2021-08-26,14544371,"ر.س.‏ 800,000",625.23,1280
جده,حي/ابحر الشمالية,مخطط/308/ ب/ 1402,قطعة 594,2021-08-16,14430638,"ر.س.‏ 830,000",603.79,1375
جده,حي/ابحر الشمالية,مخطط/440/ ب,قطعة 191,2021-08-03,14314530,"ر.س.‏ 1,500,000",600.0,2500
جده,حي/ابحر الشمالية,مخطط/440/ ب,قطعة 429/أ,2021-08-17,14438073,"ر.س.‏ 1,650,000",312.5,5280
جده,حي/ابحر الشمالية,مخطط/440/ ب,قطعة 848/أ,2021-08-29,14557552,"ر.س.‏ 1,650,000",312.5,5280
جده,حي/الأمير عبد المجيد,مخطط/258/ ج/ س,قطعة 409,2021-08-16,14416434,"ر.س.‏ 150,000",895.57,167
جده,حي/الأمير عبد المجيد,مخطط/258/ ج/ س,قطعة 571,2021-08-22,14469087,"ر.س.‏ 150,000",1008.79,149
جده,حي/الأمير فواز الجنو…,مخطط/108/ ب,قطعة 564,2021-08-03,14316931,"ر.س.‏ 1,000,000",900.0,1111
جده,حي/الاجاويد,مخطط/295/ ب,قطعة 269,2021-08-04,14320931,"ر.س.‏ 550,000",550.0,1000
جده,حي/الاجاويد,مخطط/295/ ب/ المعدل,قطعة 1215/1,2021-08-30,14574314,"ر.س.‏ 200,000",375.0,533
جده,حي/الاجاويد,مخطط/295/ ب/ المعدل,قطعة 1215/2,2021-08-30,14574371,"ر.س.‏ 200,000",370.5,540
جده,حي/الاجاويد,مخطط/295/ ب/ المعدل,قطعة 256/1,2021-08-15,14406218,"ر.س.‏ 1,451,340",405.32,3581
جده,حي/الاجاويد,مخطط/323/ ب,قطعة 647,2021-08-18,14449118,"ر.س.‏ 841,000",600.0,1402
جده,حي/الاجاويد,مخطط/397/ ج/ س,قطعة 349,2021-08-22,14476461,"ر.س.‏ 990,000",900.0,1100
جده,حي/الاجواد,مخطط/223/ ب,قطعة 1874,2021-08-24,14518459,"ر.س.‏ 600,000",850.0,706
جده,حي/الاجواد,مخطط/223/ ب,قطعة 253,2021-08-03,14317421,"ر.س.‏ 1,300,000",400.0,3250
جده,حي/الاجواد,مخطط/223/ ب,قطعة 256,2021-08-29,14555327,"ر.س.‏ 700,000",400.0,1750
جده,حي/الاجواد,مخطط/223/ ب,قطعة 5,2021-08-17,14412447,"ر.س.‏ 300,000",900.0,333
جده,حي/الاجواد,مخطط/223/ ب,قطعة 521,2021-08-01,14293894,"ر.س.‏ 1,200,000",395.5,3034
جده,حي/الاجواد,مخطط/223/ ب,قطعة 814,2021-08-18,14454647,"ر.س.‏ 250,000",400.0,625
جده,حي/الاجواد,مخطط/373/ ج/ س,قطعة 108,2021-08-15,14412949,"ر.س.‏ 2,900,000",600.0,4833
جده,حي/الاصالة,مخطط/372/ ب,قطعة 83/1,2021-08-26,14544666,"ر.س.‏ 440,000",363.42,1211
جده,حي/الامواج,مخطط/251/ ب,قطعة 863/2,2021-08-11,14381968,"ر.س.‏ 800,000",360.0,2222
جده,حي/الامواج,مخطط/251/ ب/ المعدل,قطعة 494,2021-08-03,14315748,"ر.س.‏ 1,000,000",768.0,1302
جده,حي/الامواج,مخطط/403/ ب/ 1403,قطعة 19,2021-08-21,14467807,"ر.س.‏ 1,320,000",600.0,2200
جده,حي/الامواج,مخطط/420/ ج/ س,قطعة 120/أ,2021-08-05,14337412,"ر.س.‏ 1,300,000",312.5,4160
جده,حي/الاندلس,مخطط/196/ ب/ المعدل,قطعة 34,2021-08-24,14456651,"ر.س.‏ 18,000,000",2250.0,8000
جده,حي/الاندلس,مخطط/أخرى,قطعة بدون,2021-08-10,14373384,"ر.س.‏ 25,000,000",10000.0,2500
جده,حي/البحيرات,مخطط/100/ ج/ س,قطعة 162,2021-08-29,14553884,"ر.س.‏ 800,000",900.0,889
جده,حي/البحيرات,مخطط/100/ ج/ س,قطعة 428,2021-08-16,14430429,"ر.س.‏ 800,000",900.0,889
جده,حي/البحيرات,مخطط/100/ ج/ س,قطعة 433,2021-08-21,14467788,"ر.س.‏ 1,000,000",891.0,1122
جده,حي/البحيرات,مخطط/100/ ج/ س,عدد العقارات 2-أول ق…,2021-08-18,14453053,"ر.س.‏ 1,400,000",2491.0,562
جده,حي/البحيرات,مخطط/1097/ س/ ت,قطعة 130/1,2021-08-09,14360786,"ر.س.‏ 806,000",1057.5,762
جده,حي/البحيرات,مخطط/1097/ س/ ت,قطعة 130/1,2021-08-22,14479382,"ر.س.‏ 850,000",1057.5,804
جده,حي/البحيرات,مخطط/78/ ج/ س,قطعة 254,2021-08-02,14308645,"ر.س.‏ 1,210,000",870.0,1391
جده,حي/البحيرات,مخطط/78/ ج/ س,عدد العقارات 2-أول ق…,2021-08-05,14334776,"ر.س.‏ 2,800,000",2061.0,1359
جده,حي/البحيرات,مخطط/99/ ج/ س/ المعدل,قطعة 124/ج,2021-08-22,14470983,"ر.س.‏ 935,000",900.0,1039
جده,حي/البحيرات,مخطط/99/ ج/ س/ المعدل,قطعة 389/ج,2021-08-26,14544611,"ر.س.‏ 1,220,000",895.5,1362
جده,حي/البحيرات,مخطط/99/ ج/ س/ المعدل,قطعة 629/ج,2021-08-29,14558791,"ر.س.‏ 1,250,000",900.0,1389
جده,حي/البحيرات,مخطط/99/ ج/ س/ المعدل,قطعة 660/2/ج,2021-08-19,14445229,"ر.س.‏ 680,000",450.0,1511
جده,حي/البحيرات,مخطط/99/ ج/ س/ المعدل,قطعة 731/2/ج,2021-08-10,14374137,"ر.س.‏ 700,000",450.0,1556
جده,حي/البحيرات,مخطط/99/ ج/ س/ المعدل,قطعة 885/10/ج,2021-08-04,14327550,"ر.س.‏ 775,000",518.0,1496
جده,حي/البحيرات,مخطط/99/ ج/ س/ المكمل,قطعة 182,2021-08-01,14299122,"ر.س.‏ 400,000",675.0,593
جده,حي/البحيرات,مخطط/99/ ج/ س/ المكمل,قطعة 342,2021-08-10,14374615,"ر.س.‏ 2,200,000",1165.63,1887
جده,حي/البخارية,مخطط/أخرى,قطعة بدون,2021-08-11,14383424,"ر.س.‏ 150,000",303.1,495
جده,حي/البخارية,مخطط/أخرى,قطعة بدون,2021-08-23,14487507,"ر.س.‏ 100,000",380.25,263
جده,حي/البساتين,مخطط/298/ ب,قطعة 1243/ب,2021-08-30,14567797,"ر.س.‏ 1,250,000",345.0,3623
جده,حي/البساتين,مخطط/298/ ب,قطعة 502/أ,2021-08-15,14410624,"ر.س.‏ 1,925,001",345.0,5580
جده,حي/البشائر,مخطط/268/ ب,قطعة 1004/1/أ,2021-08-08,14350065,"ر.س.‏ 425,000",312.5,1360
جده,حي/البشائر,مخطط/268/ ب,قطعة 1004/2/أ,2021-08-08,14350017,"ر.س.‏ 425,000",312.5,1360
جده,حي/البشائر,مخطط/268/ ب,قطعة 337/1/ج,2021-08-17,14441948,"ر.س.‏ 100,000",312.5,320
جده,حي/البشائر,مخطط/268/ ب,قطعة 632/1/ج,2021-08-16,14430085,"ر.س.‏ 400,000",312.5,1280
جده,حي/البشائر,مخطط/268/ ب,قطعة 632/2/ج,2021-08-16,14430030,"ر.س.‏ 400,000",312.5,1280
جده,حي/البشائر,مخطط/268/ ب,قطعة 658/1/أ,2021-08-24,14518498,"ر.س.‏ 430,000",312.5,1376
جده,حي/البشائر,مخطط/268/ ب,قطعة 68/ب,2021-08-19,14461276,"ر.س.‏ 484,000",678.66,713
جده,حي/البشائر,مخطط/268/ ب,قطعة 699/1/أ,2021-08-26,14544677,"ر.س.‏ 200,000",312.5,640
جده,حي/البشائر,مخطط/268/ ب,قطعة 712/1/ب,2021-08-08,14348259,"ر.س.‏ 200,000",375.0,533
جده,حي/البشائر,مخطط/268/ ب,قطعة 712/2/ب,2021-08-29,14559218,"ر.س.‏ 200,000",375.0,533
جده,حي/البشائر,مخطط/268/ ب,قطعة 927/ب,2021-08-22,14478300,"ر.س.‏ 300,000",641.25,468
جده,حي/البغدادية,مخطط/أخرى,قطعة 91/أ,2021-08-31,14585291,"ر.س.‏ 2,011,530",670.51,3000
جده,حي/البغدادية,مخطط/أخرى,قطعة 91/ج,2021-08-31,14584894,"ر.س.‏ 2,011,320",670.44,3000
جده,حي/البغدادية الشرقية,مخطط/أخرى,قطعة بدون,2021-08-30,14573692,"ر.س.‏ 2,000,000",195.84,10212
جده,حي/البغدادية الغربية,مخطط/3/ 171/ ع,قطعة بدون,2021-08-18,14454633,"ر.س.‏ 800,000",472.5,1693
جده,حي/البوادر,مخطط/412/ ج/ س,قطعة 227/1/أ,2021-08-12,14387172,"ر.س.‏ 140,000",450.0,311
جده,حي/البوادر,مخطط/412/ ج/ س,قطعة 227/2/أ,2021-08-19,14430618,"ر.س.‏ 155,250",445.5,348
جده,حي/البوادر,مخطط/412/ ج/ س,قطعة 2393/ب,2021-08-12,14384941,"ر.س.‏ 185,000",882.0,210
جده,حي/البوادر,مخطط/412/ ج/ س,قطعة 2396/ب,2021-08-23,14484042,"ر.س.‏ 175,000",864.0,203
جده,حي/البوادر,مخطط/412/ ج/ س,قطعة 3937/ب,2021-08-24,14489236,"ر.س.‏ 200,000",900.0,222
جده,حي/البوادر,مخطط/412/ ج/ س,قطعة 5246/هـ,2021-08-01,14293449,"ر.س.‏ 165,000",620.0,266
جده,حي/البوادر,مخطط/412/ ج/ س,قطعة 8071/هـ,2021-08-23,14475794,"ر.س.‏ 200,000",620.0,323
جده,حي/البوادر,مخطط/412/ ج/ س,قطعة 8073/هـ,2021-08-23,14475931,"ر.س.‏ 200,000",620.0,323
جده,حي/البوادى,مخطط/3/ 333/ ع,قطعة 372/ج,2021-08-01,14294684,"ر.س.‏ 1,250,000",282.15,4430
جده,حي/البوادى,مخطط/3/ 333/ ع,قطعة 372/ج,2021-08-02,14302358,"ر.س.‏ 1,250,000",282.15,4430
جده,حي/البوادى,مخطط/3/ 333/ ع,قطعة بدون,2021-08-17,14433732,"ر.س.‏ 2,000,000",1424.86,1404
جده,حي/البوادى,مخطط/3/ 333/ ع/ المع…,قطعة 282/ج,2021-08-30,14568036,"ر.س.‏ 1,500,000",500.0,3000
جده,حي/البوادى,مخطط/3/ 361/ ع,قطعة 472,2021-08-04,14322246,"ر.س.‏ 3,900,000",720.0,5417
جده,حي/401/ 1427/ ع / 3/…,مخطط/أخرى,قطعة 306,2021-12-20,15673322,"ر.س.‏ 95,000",651.12,146
جده,حي/401/ 1427/ ع / 3/…,مخطط/أخرى,قطعة 466,2021-12-30,15789542,"ر.س.‏ 30,000",706.41,42
جده,حي/401/ 1427/ ع / 3/…,مخطط/أخرى,قطعة 62,2021-12-30,15778333,"ر.س.‏ 80,000",700.5,114
جده,حي/401/ 1427/ ع / 3/…,مخطط/أخرى,قطعة 80,2021-12-29,15773658,"ر.س.‏ 45,000",720.0,63
جده,حي/402/ 1427/ ع / 3/…,مخطط/أخرى,قطعة 8,2021-12-30,15789485,"ر.س.‏ 10,000",657.23,15
جده,حي/أبحر الجنوبية,مخطط/162/ ج/ س,قطعة 101/ب,2021-12-02,15489391,"ر.س.‏ 2,700,000",369.0,7317
جده,حي/أبحر الجنوبية,مخطط/162/ ج/ س,قطعة 264/أ,2021-12-02,15484018,"ر.س.‏ 1,100,000",354.32,3105
جده,حي/أبحر الجنوبية,مخطط/162/ ج/ س,قطعة 272/أ,2021-12-20,15670080,"ر.س.‏ 2,530,000",359.93,7029
جده,حي/أبحر الجنوبية,مخطط/162/ ج/ س,قطعة 283,2021-12-12,15583788,"ر.س.‏ 2,450,000",433.82,5648
جده,حي/أبحر الجنوبية,مخطط/162/ ج/ س,قطعة 441,2021-12-28,15760661,"ر.س.‏ 2,500,000",720.0,3472
جده,حي/أبحر الجنوبية,مخطط/216/ ب/ المعدل,قطعة 300/أ,2021-12-02,15493650,"ر.س.‏ 2,000,000",719.89,2778
جده,حي/أبحر الجنوبية,مخطط/216/ ب/ المعدل,قطعة 42/أ,2021-12-16,15640963,"ر.س.‏ 1,750,000",450.0,3889
جده,حي/أبحر الجنوبية,مخطط/216/ ب/ المعدل,قطعة 590,2021-12-13,15598256,"ر.س.‏ 2,436,000",840.0,2900
جده,حي/أبحر الجنوبية,مخطط/34/ ج/ س,قطعة 123/م,2021-12-22,15694892,"ر.س.‏ 620,000",450.0,1378
جده,حي/أبحر الجنوبية,مخطط/ابحر الجنوبية,قطعة 183,2021-12-14,15613313,"ر.س.‏ 7,750,000",2500.0,3100
جده,حي/أبحر الجنوبية,مخطط/ابحر الجنوبية ا…,قطعة 316,2021-12-19,15651239,"ر.س.‏ 5,000,000",2000.0,2500
جده,حي/أم سدرة,مخطط/412/ ج/ س,قطعة 1069/2,2021-12-26,15732661,"ر.س.‏ 138,500",450.0,308
جده,حي/أم سدرة,مخطط/412/ ج/ س,قطعة 1873/1/ب,2021-12-05,15504237,"ر.س.‏ 108,600",432.0,251
جده,حي/أم سدرة,مخطط/412/ ج/ س,قطعة 1873/1/ب,2021-12-07,15524652,"ر.س.‏ 136,000",432.0,315
جده,حي/أم سدرة,مخطط/412/ ج/ س,قطعة 252/ب,2021-12-28,15748359,"ر.س.‏ 250,000",900.0,278
جده,حي/أم سدرة,مخطط/412/ ج/ س,قطعة 2555/1/ب,2021-12-28,15754227,"ر.س.‏ 135,000",450.0,300
جده,حي/أم سدرة,مخطط/412/ ج/ س,قطعة 313/ب,2021-12-28,15748448,"ر.س.‏ 250,000",900.0,278
جده,حي/أم سدرة,مخطط/412/ ج/ س,قطعة 582/ب,2021-12-22,15693032,"ر.س.‏ 250,000",882.0,283
جده,حي/أم سدرة,مخطط/412/ ج/ س,قطعة 6354/هـ,2021-12-28,15750722,"ر.س.‏ 202,000",620.0,326
جده,حي/ابحر الشمالية,مخطط/1097/ س/ ت,قطعة 41,2021-12-28,15755720,"ر.س.‏ 2,163,675",2545.5,850
جده,حي/ابحر الشمالية,مخطط/1097/ س/ ت,قطعة 79/2,2021-12-07,15537994,"ر.س.‏ 600,000",720.0,833
جده,حي/ابحر الشمالية,مخطط/182/ ج/ س,قطعة 834,2021-12-27,15747590,"ر.س.‏ 1,950,000",792.0,2462
جده,حي/ابحر الشمالية,مخطط/183/ ج/ س,قطعة 35,2021-12-22,15702142,"ر.س.‏ 1,800,000",750.0,2400
جده,حي/ابحر الشمالية,مخطط/183/ ج/ س,قطعة 37,2021-12-01,15482964,"ر.س.‏ 1,584,000",660.0,2400
جده,حي/ابحر الشمالية,مخطط/230/ ب,قطعة 293,2021-12-06,15520452,"ر.س.‏ 970,000",802.87,1208
جده,حي/ابحر الشمالية,مخطط/230/ ب,قطعة 452,2021-12-23,15716875,"ر.س.‏ 1,500,000",625.0,2400
جده,حي/ابحر الشمالية,مخطط/230/ ب,قطعة 798/أ,2021-12-02,15485919,"ر.س.‏ 1,433,894",287.5,4987
جده,حي/ابحر الشمالية,مخطط/286/ ب,قطعة 121/1,2021-12-13,15598909,"ر.س.‏ 1,900,000",343.75,5527
جده,حي/ابحر الشمالية,مخطط/286/ ب,قطعة 121/2,2021-12-09,15562259,"ر.س.‏ 1,750,000",288.75,6061
جده,حي/ابحر الشمالية,مخطط/286/ ب,قطعة 121/3,2021-12-14,15612103,"ر.س.‏ 1,650,000",288.75,5714
جده,حي/ابحر الشمالية,مخطط/308/ ب/ 1402,قطعة 145,2021-12-30,15787119,"ر.س.‏ 1,050,000",600.0,1750
جده,حي/ابحر الشمالية,مخطط/308/ ب/ 1402,قطعة 147,2021-12-30,15787071,"ر.س.‏ 1,050,000",600.0,1750
جده,حي/ابحر الشمالية,مخطط/308/ ب/ 1402,قطعة 460,2021-12-19,15656613,"ر.س.‏ 960,000",616.0,1558
جده,حي/ابحر الشمالية,مخطط/308/ ب/ 1402,قطعة 557,2021-12-13,15601067,"ر.س.‏ 1,000,000",712.88,1403
جده,حي/ابحر الشمالية,مخطط/440/ ب,قطعة 313/أ,2021-12-04,15495949,"ر.س.‏ 1,700,000",337.5,5037
جده,حي/ابحر الشمالية,مخطط/440/ ب,قطعة 613/2/د,2021-12-08,15552556,"ر.س.‏ 2,750,000",312.5,8800
جده,حي/ابحر الشمالية,مخطط/440/ ب,قطعة 847/أ/ب,2021-12-19,15650222,"ر.س.‏ 1,100,000",312.5,3520
جده,حي/ابحر الشمالية,مخطط/440/ ب/ 1405,قطعة 701/ج/6,2021-12-07,15530218,"ر.س.‏ 90,650",312.5,290
جده,حي/ابحر الشمالية,مخطط/440/ ب/ المعدل,قطعة 859/ب,2021-12-14,15609134,"ر.س.‏ 1,490,000",320.0,4656
جده,حي/ابحر الشمالية,مخطط/534/ س/ ت,قطعة 41,2021-12-19,15659005,"ر.س.‏ 1,600,000",276.54,5786
جده,حي/الأجواد,مخطط/223/ ب/ المعدل,قطعة 2267/أ,2021-12-14,15612378,"ر.س.‏ 855,000",337.5,2533
جده,حي/الأمير عبد المجيد,مخطط/258/ ج/ س/ المع…,قطعة 117,2021-12-07,15534885,"ر.س.‏ 2,000,000",1500.0,1333
جده,حي/الأمير عبد المجيد,مخطط/258/ ج/ س/ المع…,قطعة 263,2021-12-15,15621275,"ر.س.‏ 2,300,000",870.61,2642
جده,حي/الأمير عبد المجيد,مخطط/258/ ج/ س/ المع…,قطعة 275,2021-12-19,15658476,"ر.س.‏ 2,000,000",875.0,2286
جده,حي/الأمير عبد المجيد,مخطط/258/ ج/ س/ المع…,قطعة 560,2021-12-30,15784760,"ر.س.‏ 2,159,361",900.0,2399
جده,حي/الأمير فواز الجنو…,مخطط/108/ ب,قطعة 49,2021-12-28,15750027,"ر.س.‏ 800,000",900.0,889
جده,حي/الأمير فواز الشما…,مخطط/108/ ب,قطعة 509,2021-12-30,15786061,"ر.س.‏ 1,300,000",900.0,1444
جده,حي/الأمير فواز الشما…,مخطط/108/ ب,قطعة 656,2021-12-28,15756885,"ر.س.‏ 929,340",893.5,1040
جده,حي/الاجاويد,مخطط/295/ ب,قطعة 111,2021-12-07,15535660,"ر.س.‏ 950,000",600.0,1583
جده,حي/الاجاويد,مخطط/323/ ب,قطعة 809,2021-12-26,15730285,"ر.س.‏ 1,000,000",692.0,1445
جده,حي/الاجاويد,مخطط/397/ ج/ س,قطعة 345/2,2021-12-20,15661248,"ر.س.‏ 1,000,000",342.16,2923
جده,حي/الاجاويد,مخطط/397/ ج/ س,قطعة 678/أ,2021-12-28,15750152,"ر.س.‏ 1,220,000",628.94,1940
جده,حي/الاجاويد,مخطط/397/ ج/ س,قطعة 718/ب,2021-12-19,15656129,"ر.س.‏ 1,480,000",432.54,3422
جده,حي/الاجواد,مخطط/223/ ب,قطعة 1101,2021-12-28,15759099,"ر.س.‏ 1,171,512",400.0,2929
جده,حي/الاجواد,مخطط/223/ ب,قطعة 1128,2021-12-27,15740698,"ر.س.‏ 1,000,000",400.0,2500
جده,حي/الاجواد,مخطط/223/ ب,قطعة 1880,2021-12-23,15710670,"ر.س.‏ 450,000",400.0,1125
جده,حي/الاجواد,مخطط/223/ ب,قطعة 481/أ,2021-12-12,15582181,"ر.س.‏ 1,312,000",450.0,2916
جده,حي/الاجواد,مخطط/223/ ب,قطعة 624,2021-12-23,15705531,"ر.س.‏ 700,000",395.5,1770
جده,حي/الاجواد,مخطط/223/ ب,قطعة 657,2021-12-13,15597091,"ر.س.‏ 700,000",400.0,1750
جده,حي/الاجواد,مخطط/223/ ب,قطعة 657,2021-12-16,15632322,"ر.س.‏ 575,000",200.0,2875
جده,حي/الاجواد,مخطط/223/ ب,قطعة 813,2021-12-12,15584410,"ر.س.‏ 160,000",400.0,400
